number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_split0_test_score,user_attrs_split1_test_score,user_attrs_split2_test_score,user_attrs_split3_test_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,state,key
1,-2.631086560911791,2023-04-25 20:21:37.215365,2023-04-25 20:21:42.364325,0 days 00:00:05.148960,0.03219618651254797,31,36,35,8.840569048764928,78467.36655754248,1.2508695721626282,0.03475147485733032,-2.631086560911791,-3.0235194962116068,-2.5215194356947626,-2.5442915705464784,-2.435015741194317,0.12597454995747467,0.007223105744907597,0.23020952431076255,COMPLETE,14_2
2,-2.6931467084906573,2023-04-25 20:21:37.216461,2023-04-25 20:22:04.775280,0 days 00:00:27.558819,8.858929750025852e-07,26,374,39,24.877605970854585,1645925.7624060735,6.718380510807037,0.16888248920440674,-2.6931467084906573,-3.2020362717642628,-2.382409549862706,-2.698997945004962,-2.4891430673306982,3.1993193442445196,0.0716134725379927,0.3151102552822746,COMPLETE,14_2
3,-2.670806466159684,2023-04-25 20:21:37.217449,2023-04-25 20:21:59.706517,0 days 00:00:22.489068,0.0001380350769812438,14,423,11,0.00031136702376179684,1053.3768334756041,5.465942025184631,0.15415000915527344,-2.670806466159684,-3.1717669787683245,-2.396823243943654,-2.6760674562002023,-2.4385681857265546,0.3108281578061399,0.02793334978985451,0.30821686284324773,COMPLETE,14_2
4,-2.6918845548844956,2023-04-25 20:21:42.366940,2023-04-25 20:21:52.182725,0 days 00:00:09.815785,0.00012677308324952823,27,125,20,0.06287097147109667,147902.5194497606,2.3691651821136475,0.08333832025527954,-2.6918845548844956,-3.1989736673732714,-2.3838006527877362,-2.6965606046095894,-2.488203294767387,0.29413973436867785,0.015477024195069604,0.31367299050912273,COMPLETE,14_2
5,-3.0676772776567782,2023-04-25 20:21:52.186826,2023-04-25 20:22:44.571712,0 days 00:00:52.384886,0.022223160484384816,20,332,50,2.9545799470722805e-06,0.00015122254761474374,12.833009541034698,0.26140546798706055,-3.0676772776567782,-3.2129680980496245,-3.2330550372134166,-2.5337840283935518,-3.290901946970519,0.20708434047668006,0.02675381867453534,0.3095684417239079,COMPLETE,14_2
6,-2.6928385128370502,2023-04-25 20:21:59.709069,2023-04-25 20:22:14.209012,0 days 00:00:14.499943,0.0005298102055538143,40,143,49,6.002771762409821e-05,4581658.820183668,3.555960536003113,0.06627202033996582,-2.6928385128370502,-3.2012553700957795,-2.3827879425821044,-2.698276039319648,-2.4890346993506673,1.4585449344791306,0.027423107278697286,0.31471599019834595,COMPLETE,14_2
7,-2.66358983657339,2023-04-25 20:22:04.777349,2023-04-25 20:22:09.810021,0 days 00:00:05.032672,0.0032820568071480778,2,169,17,1215.5349502489187,7.021992596710747e-07,1.2062546014785767,0.0503612756729126,-2.66358983657339,-3.0985776473991007,-2.5947541359363613,-2.5066864751050884,-2.454341087853009,0.12471081905272972,0.004754363920728498,0.2561037157726496,COMPLETE,14_2
8,-2.693150385327737,2023-04-25 20:22:09.812204,2023-04-25 20:22:13.221290,0 days 00:00:03.409086,0.0003687693417189028,44,212,37,1919544.549266383,0.8700106735598602,0.8352081179618835,0.01537102460861206,-2.693150385327737,-3.202045541776919,-2.382405076870766,-2.699006525939498,-2.4891443967237654,0.049224032510218355,0.0004600095533333362,0.31511492536636687,COMPLETE,14_2
9,-2.6553553371744396,2023-04-25 20:22:13.222769,2023-04-25 20:22:50.942084,0 days 00:00:37.719315,0.05578175856938042,15,415,31,989.4994927967604,747926.5232612689,9.181878983974457,0.24599933624267578,-2.6553553371744396,-3.009289712633728,-2.7447401161100964,-2.3939370783713128,-2.4734544415826214,0.4419124491791708,0.027835291870038612,0.24222232694876458,COMPLETE,14_2
10,-2.692975719995504,2023-04-25 20:22:14.210399,2023-04-25 20:22:39.362363,0 days 00:00:25.151964,5.541636929707915e-05,22,429,36,453.22147428801964,2515911.1443527606,6.095171272754669,0.19120526313781738,-2.692975719995504,-3.2016032782785984,-2.3826192567034297,-2.698597589479544,-2.4890827555204433,2.466305384949893,0.07114966629585925,0.3148916772999531,COMPLETE,14_2
11,-2.6904760825680616,2023-04-25 20:22:29.123366,2023-04-25 20:22:36.464426,0 days 00:00:07.341060,0.0005182107897755331,7,91,25,14.841254339547126,208322.17079463587,1.7733178734779358,0.06040889024734497,-2.6904760825680616,-3.194745914101651,-2.3858942986195886,-2.6939421835014077,-2.487321934049598,0.2612945019551795,0.029778628241742544,0.3115853607055742,COMPLETE,14_2
12,-2.6438621161511326,2023-04-25 20:22:36.466171,2023-04-25 20:23:05.294440,0 days 00:00:28.828269,0.0005495097799537493,17,281,24,1098.811462901458,3.499345472985845e-06,7.046725273132324,0.15793025493621826,-2.6438621161511326,-3.133577711554931,-2.4296714009421323,-2.636675304400208,-2.375524047707258,0.39186617297156057,0.029321807328551074,0.29906353677052155,COMPLETE,14_2
13,-2.7985534563836696,2023-04-25 20:22:39.364116,2023-04-25 20:22:40.450417,0 days 00:00:01.086301,0.6659907317001487,36,2,5,1.365620192871415e-07,34.94545433520338,0.24935269355773926,0.017236769199371338,-2.7985534563836696,-3.1237958506275323,-2.9614147452973727,-2.3564570063634283,-2.7525462232463456,0.009782764532593111,0.0017268963676949976,0.28717257488379905,COMPLETE,14_2
14,-2.6384850380007205,2023-04-25 20:22:40.451974,2023-04-25 20:22:42.038107,0 days 00:00:01.586133,0.043077785240998395,0,4,22,2296.7088875270824,1.1138618444433039e-05,0.3723418116569519,0.01956021785736084,-2.6384850380007205,-3.125266185929498,-2.42995459766933,-2.6305460122910436,-2.3681733561130094,0.08975800873972087,0.003490520082687644,0.29730971394231465,COMPLETE,14_2
15,-2.6411114384686813,2023-04-25 20:22:42.040328,2023-04-25 20:22:43.433807,0 days 00:00:01.393479,0.07371601975001585,16,10,29,53422.32755721679,0.0013761289089694229,0.3254619836807251,0.018303990364074707,-2.6411114384686813,-3.0943134258013965,-2.5213047021408315,-2.556347979510889,-2.39247964642161,0.08686893972355544,0.0018251137550213319,0.2686765282746527,COMPLETE,14_2
16,-2.682551519548859,2023-04-25 20:22:43.436795,2023-04-25 20:22:57.425486,0 days 00:00:13.988691,0.028449600112903428,12,295,28,21961.05903404694,1.6251174125764366e-07,3.371694028377533,0.11692768335342407,-2.682551519548859,-3.0705632160374603,-2.7491701893730935,-2.4067017647576066,-2.503770908027276,0.3245683556237553,0.013771281285719276,0.25644040148518826,COMPLETE,14_2
17,-3.2016285325208758,2023-04-25 20:22:44.573849,2023-04-25 20:22:51.382730,0 days 00:00:06.808881,0.953482819950622,-1,61,30,0.22662256238067985,1.1282609777211114,1.6654675602912903,0.03254932165145874,-3.2016285325208758,-3.2531734519949627,-3.4397190462282476,-2.7577929223354873,-3.3558287095248045,0.0750334733732221,0.0031971721857165804,0.26462790617096177,COMPLETE,14_2
18,-3.160206323485825,2023-04-25 20:22:50.943783,2023-04-25 20:22:57.388793,0 days 00:00:06.445010,0.7115778794150297,7,64,23,0.04762688253154584,0.17345944196382523,1.5628591775894165,0.0435330867767334,-3.160206323485825,-3.246266500237148,-3.3702750655714366,-2.6265366741566867,-3.3977470539780286,0.10036405698748062,0.007146705953913051,0.3133544812515673,COMPLETE,14_2
19,-2.693150385327737,2023-04-25 20:22:51.384520,2023-04-25 20:22:59.177939,0 days 00:00:07.793419,0.007581644437897721,47,287,22,3108440.1515838965,1.0761569866129767e-07,1.9264284372329712,0.017294704914093018,-2.693150385327737,-3.202045541776919,-2.382405076870766,-2.699006525939498,-2.4891443967237654,1.1732093007007098,0.0019960072978097653,0.31511492536636687,COMPLETE,14_2
20,-2.693150385327737,2023-04-25 20:22:57.400431,2023-04-25 20:23:02.221784,0 days 00:00:04.821353,0.005911130326457306,32,282,15,8571449.671637872,1.2303259289156098e-07,1.1816214323043823,0.01870131492614746,-2.693150385327737,-3.202045541776919,-2.382405076870766,-2.699006525939498,-2.4891443967237654,0.1326205346610136,0.0040486091459276015,0.31511492536636687,COMPLETE,14_2
21,-2.674222548223007,2023-04-25 20:22:57.431105,2023-04-25 20:23:14.800585,0 days 00:00:17.369480,0.0051028506680074835,31,225,16,5.1130354739156045,4925.472308552578,4.2333627343177795,0.10314512252807617,-2.674222548223007,-3.0921713234007138,-2.7120706720499124,-2.512316356133686,-2.380331841307715,0.2135672443726686,0.006284414186197978,0.26865359749954787,COMPLETE,14_2
22,-3.0577496821700807,2023-04-25 20:22:59.180507,2023-04-25 20:23:11.418157,0 days 00:00:12.237650,0.15468456940059044,33,203,13,6.033082369629006,2352.654968333114,2.9567039608955383,0.09694105386734009,-3.0577496821700807,-3.1806496718581303,-3.3012057738752882,-2.581677549442764,-3.1674657335041405,0.05711224387522517,0.015389687055102387,0.2797577360563827,COMPLETE,14_2
23,-3.0763360689425747,2023-04-25 20:23:02.223361,2023-04-25 20:23:30.540047,0 days 00:00:28.316686,0.14823071297444448,29,225,33,5.705624261448674,11772.338569175154,6.883716821670532,0.18907123804092407,-3.0763360689425747,-3.163854515200521,-3.362359873252878,-2.6039430703525,-3.1751868169644006,0.14218519858253698,0.03548569495433628,0.2838995027157236,COMPLETE,14_2
24,-2.629706239723473,2023-04-25 20:23:05.346865,2023-04-25 20:23:06.607282,0 days 00:00:01.260417,0.15016457954470377,6,5,34,43725.628739394495,0.0032471808791998593,0.2873930335044861,0.023260414600372314,-2.629706239723473,-3.05583042933188,-2.5337058479166865,-2.5322345338354095,-2.3970541478099157,0.031073686180286438,0.012558698928435377,0.25220310739410096,COMPLETE,14_2
25,-2.9870049470920508,2023-04-25 20:23:06.609042,2023-04-25 20:23:11.178473,0 days 00:00:04.569431,0.14112551094774786,6,38,33,3.5326441158954225,0.0025780191682139163,1.1057517528533936,0.03174567222595215,-2.9870049470920508,-3.217047712364059,-3.1175068266986714,-2.4796048624462417,-3.133860386859231,0.048572530330857795,0.001969236464831605,0.2953691675355771,COMPLETE,14_2
26,-3.1213173176905284,2023-04-25 20:23:11.180906,2023-04-25 20:23:13.548436,0 days 00:00:02.367530,0.12253191695161701,-1,96,41,127786.33727416547,4469.924708431397,0.5692604780197144,0.01784074306488037,-3.1213173176905284,-3.202045541776919,-2.4301319650082363,-3.1432558159978585,-3.7098359479791005,0.0656866454580503,0.0035973837002931846,0.4558206099529191,COMPLETE,14_2
27,-2.6809597773792033,2023-04-25 20:23:11.420067,2023-04-25 20:23:15.842393,0 days 00:00:04.422326,0.21274804808327913,-1,98,42,22402.86521138828,1.8625094647777295e-05,1.0650001764297485,0.03567546606063843,-2.6809597773792033,-3.0674593182986407,-2.745599032439948,-2.407929281483899,-2.5028514772943256,0.23426790867231725,0.002796671357803482,0.25486680181700033,COMPLETE,14_2
28,-2.6342460965059735,2023-04-25 20:23:13.550371,2023-04-25 20:23:17.501463,0 days 00:00:03.951092,0.015287540937656465,10,34,34,10760.513246596058,2.995189956396593e-05,0.9466246366500854,0.036353468894958496,-2.6342460965059735,-3.087765404884223,-2.5065473125956865,-2.598940045180806,-2.3437316233631784,0.11434034961287735,0.015408597188187599,0.2773228798934841,COMPLETE,14_2
29,-2.7389321393238113,2023-04-25 20:23:14.802152,2023-04-25 20:23:16.871939,0 days 00:00:02.069787,0.3052660662421704,3,35,34,12985.275749406752,3.870468488731331e-05,0.48617833852767944,0.02524811029434204,-2.7389321393238113,-3.1434657609418926,-2.8735369603844663,-2.3878477490676935,-2.5508780869011933,0.03831807849340599,0.009542619611867944,0.2917149655855398,COMPLETE,14_2
30,-3.0406343972227647,2023-04-25 20:23:15.844360,2023-04-25 20:23:19.802404,0 days 00:00:03.958044,0.3083478526334449,8,26,34,92.83749642997377,0.01086517599206011,0.9536651372909546,0.030051827430725098,-3.0406343972227647,-3.208437169756937,-3.197452959819415,-2.5582728792465845,-3.1983745800681227,0.07725206695158533,0.0005974880309384391,0.2785248783113487,COMPLETE,14_2
31,-2.681247123659239,2023-04-25 20:23:16.873227,2023-04-25 20:23:18.119440,0 days 00:00:01.246213,0.024697637077111263,10,1,27,98.14010780288788,0.01341420199572131,0.2892480492591858,0.017092466354370117,-2.681247123659239,-3.1869880829343202,-2.387437769327527,-2.686357598019472,-2.464205044355637,0.028896851305461345,0.0026919739407287413,0.31194199609779805,COMPLETE,14_2
32,-2.9783733482200003,2023-04-25 20:23:17.503083,2023-04-25 20:23:42.595827,0 days 00:00:25.092744,0.017470235145788805,10,158,46,108.2263064520673,0.02443536480242832,6.160576939582825,0.10639482736587524,-2.9783733482200003,-3.181666508398613,-3.102134607131102,-2.516903617449243,-3.1127886599010446,0.11218521191915595,0.009329865304878213,0.2681728671093588,COMPLETE,14_2
33,-2.693150385327737,2023-04-25 20:23:18.122588,2023-04-25 20:23:21.090111,0 days 00:00:02.967523,0.0020052782581447934,26,160,45,947633.5947018496,0.00035054483669893013,0.7169040441513062,0.019699454307556152,-2.693150385327737,-3.202045541776919,-2.382405076870766,-2.699006525939498,-2.4891443967237654,0.02824010341455018,0.005848398994187713,0.31511492536636687,COMPLETE,14_2
34,-2.7922817359195307,2023-04-25 20:23:19.804906,2023-04-25 20:23:21.590561,0 days 00:00:01.785655,0.03634542124853287,3,63,38,311411.32948597183,6.497909312002859e-05,0.42555224895477295,0.016185283660888672,-2.7922817359195307,-3.202045541776919,-2.474264820803733,-2.7356149855906393,-2.7572015955068307,0.033317898253024565,0.0014676878868058669,0.2614779492302896,COMPLETE,14_2
35,-2.7474098879389026,2023-04-25 20:23:21.092054,2023-04-25 20:23:24.916181,0 days 00:00:03.824127,0.028864661292170437,4,65,38,5023.452060251476,6.731430941999424e-06,0.9143120050430298,0.035860419273376465,-2.7474098879389026,-3.118524289814503,-2.8590654875668178,-2.5064642238223542,-2.5055855505519364,0.09718335380615682,0.003483965712214277,0.2582279494056383,COMPLETE,14_2
36,-2.6482300200325564,2023-04-25 20:23:21.592562,2023-04-25 20:23:28.483649,0 days 00:00:06.891087,0.011744059964477119,11,55,32,6391.761621887483,7.88583777991955e-06,1.6706483960151672,0.0464552640914917,-2.6482300200325564,-3.07514133209036,-2.5635815204110446,-2.5797449421392344,-2.3744522854895878,0.14774873435363223,0.010123873385786387,0.2593564586995199,COMPLETE,14_2
37,-3.024055033408006,2023-04-25 20:23:24.918616,2023-04-25 20:23:27.117595,0 days 00:00:02.198979,0.013431340994652766,10,103,32,163207.69578954735,2.2007221501634596e-06,0.5252951979637146,0.019511818885803223,-3.024055033408006,-3.202045541776919,-2.7457913976054535,-2.9384629016941766,-3.209920292555474,0.021002229662996186,0.002506729797170285,0.19428277049751,COMPLETE,14_2
38,-2.8147832643897837,2023-04-25 20:23:27.119790,2023-04-25 20:23:41.628063,0 days 00:00:14.508273,0.05856167744086685,20,493,20,7386.178756051671,0.00013504642567803757,3.523214876651764,0.09839498996734619,-2.8147832643897837,-3.149546429866032,-2.9264701255899244,-2.3966184773938672,-2.786498024709312,0.25788114703898324,0.021502454088719463,0.27395354341180705,COMPLETE,14_2
39,-3.0607098333340463,2023-04-25 20:23:28.486943,2023-04-25 20:23:47.115738,0 days 00:00:18.628795,0.06453418951140445,19,126,41,43.8585912823685,0.0002461877657127814,4.529681026935577,0.12009185552597046,-3.0607098333340463,-3.211506467408425,-3.222174051007671,-2.5395410467635773,-3.269617768156512,0.2644562645126826,0.01916789944220228,0.3016909626439945,COMPLETE,14_2
40,-3.0559374962625983,2023-04-25 20:23:30.542193,2023-04-25 20:23:41.473907,0 days 00:00:10.931714,0.08010648132469872,19,127,20,110.52276647216426,0.00022175741610511128,2.657987654209137,0.06942427158355713,-3.0559374962625983,-3.2179827386635225,-3.213871155546768,-2.619752300618417,-3.172143790221685,0.12677778747036314,0.00612377822573112,0.2524693689215194,COMPLETE,14_2
41,-2.7485531305310107,2023-04-25 20:23:41.475358,2023-04-25 20:23:47.421665,0 days 00:00:05.946307,0.054622953945452295,24,32,45,4307.973185573486,55.44603600088789,1.400936484336853,0.08017104864120483,-2.7485531305310107,-3.080746574062004,-2.8382498809302343,-2.474488733838197,-2.6007273332936074,0.07120948374920794,0.052827839136986195,0.23203542338435626,COMPLETE,14_2
42,-2.724135312164038,2023-04-25 20:23:41.638667,2023-04-25 20:23:43.173606,0 days 00:00:01.534939,0.013262127852031553,24,36,46,380341.391982289,470.7209561791164,0.3518630862236023,0.027121901512145996,-2.724135312164038,-3.202045541776919,-2.394042013417699,-2.699763580928263,-2.6006901125332713,0.013437542353971836,0.01660564776470143,0.29714999244539153,COMPLETE,14_2
43,-2.693150385327737,2023-04-25 20:23:42.603084,2023-04-25 20:23:44.022922,0 days 00:00:01.419838,0.0028366365686386067,24,25,40,593319.7073964323,0.0008525118210854121,0.3338446021080017,0.016849756240844727,-2.693150385327737,-3.202045541776919,-2.382405076870766,-2.699006525939498,-2.4891443967237654,0.01597560209306958,0.0011986547355685143,0.31511492536636687,COMPLETE,14_2
44,-2.686925131234243,2023-04-25 20:23:43.175013,2023-04-25 20:23:44.290573,0 days 00:00:01.115560,0.04429918164124541,15,1,29,60702.4692018656,0.0008189793045520067,0.25509077310562134,0.01833522319793701,-2.686925131234243,-3.1902990862833325,-2.3893535764755502,-2.6875269502156374,-2.4805209119624525,0.01917831028351656,0.0020316712335356982,0.31005533084537995,COMPLETE,14_2
45,-2.6745007275572994,2023-04-25 20:23:44.024206,2023-04-25 20:23:45.402829,0 days 00:00:01.378623,0.06221112750652139,13,16,29,80428.48050113517,0.0009579764084389748,0.3205869793891907,0.018372714519500732,-2.6745007275572994,-3.136572806876981,-2.495553378258844,-2.635243286639528,-2.4306334384538446,0.02912724509053299,0.0012878235262158196,0.2768326036027177,COMPLETE,14_2
46,-2.6892631417846067,2023-04-25 20:23:44.292317,2023-04-25 20:23:46.987733,0 days 00:00:02.695416,0.055929617777202886,17,84,26,64114.628860243094,5769649.042515165,0.6450508832931519,0.023069024085998535,-2.6892631417846067,-3.1886449867360205,-2.3942300947218946,-2.6857354809922582,-2.4884420046882534,0.07832304281977553,0.0018602948352232002,0.3069072740346523,COMPLETE,14_2
47,-2.9708456771665244,2023-04-25 20:23:45.405038,2023-04-25 20:23:53.535750,0 days 00:00:08.130712,0.08633190545341751,16,83,26,1529.7921963459635,3.344045886468222e-05,1.970401108264923,0.05554819107055664,-2.9708456771665244,-3.205039383404063,-3.1063242148219823,-2.513534909515109,-3.058484200924945,0.34143603117410054,0.0023835264963294697,0.2692650995130162,COMPLETE,14_2
48,-3.021637705357145,2023-04-25 20:23:46.989195,2023-04-25 20:23:51.912806,0 days 00:00:04.923611,0.309265830953943,5,126,27,1998.771773805714,3.827895937263385e-05,1.1947398781776428,0.0304487943649292,-3.021637705357145,-3.266887392184377,-3.1251343359155572,-2.6698760519206766,-3.024653041407969,0.3054952213017063,0.006656351116430624,0.22056989510450956,COMPLETE,14_2
49,-3.0128465120317474,2023-04-25 20:23:47.129097,2023-04-25 20:23:54.029609,0 days 00:00:06.900512,0.3854497566720019,39,383,36,1836.209622984922,4.7639262295900334e-05,1.6874382495880127,0.03201496601104736,-3.0128465120317474,-3.2309173087292584,-3.1862686342352635,-2.545060525975943,-3.0891395791865244,0.3654229115591462,0.002776121602190109,0.27489746528839754,COMPLETE,14_2
0,-1.3850717350830506,2023-04-25 20:23:56.551328,2023-04-25 20:24:01.223274,0 days 00:00:04.671946,0.0004991211205096375,1,73,38,1844.2791775260334,4.462166326100473e-05,1.1166129112243652,0.04838937520980835,-1.3850717350830506,-1.4861985983526345,-1.4448917512085246,-1.3182360354616036,-1.2909605553094403,0.37849419098853615,0.0023905829578565255,0.08235441959340459,COMPLETE,15_0
1,-1.1129031864654755,2023-04-25 20:23:56.553767,2023-04-25 20:24:52.806944,0 days 00:00:56.253177,0.05824185368830862,37,260,42,610.6868648312261,2.2021825666704887e-07,13.353158175945282,0.7063756585121155,-1.1129031864654755,-0.9648662562630441,-0.9565724274828526,-1.219347729214415,-1.3108263329015903,0.4950547183608002,0.13829756876548782,0.15561029166160978,COMPLETE,15_0
2,-1.4034542795302272,2023-04-25 20:23:56.555328,2023-04-25 20:24:51.836722,0 days 00:00:55.281394,1.0409464288150947e-07,33,472,14,4.257679951062308e-06,11819.804680363248,13.278576493263245,0.5354881882667542,-1.4034542795302272,-1.5003531133701113,-1.466538403030578,-1.3321930426907655,-1.314732559029454,0.8276747120892715,0.13881049778094692,0.08111519309266935,COMPLETE,15_0
3,-1.4022227024805753,2023-04-25 20:23:56.555672,2023-04-25 20:24:57.793354,0 days 00:01:01.237682,5.568266511777992e-06,10,290,33,6.059318125734478e-06,179.77153008315622,14.847875893115997,0.4574633836746216,-1.4022227024805753,-1.4988843219172217,-1.4653330095248842,-1.3312505869167275,-1.3134228915634687,0.0687657057800508,0.09545612664132876,0.08100744893814403,COMPLETE,15_0
4,-1.031471554586465,2023-04-25 20:24:01.225831,2023-04-25 20:24:48.157528,0 days 00:00:46.931697,0.009841361483692817,17,391,16,0.00014662015494504418,131011.75689231309,11.22228229045868,0.5065169930458069,-1.031471554586465,-1.0944428831599653,-0.9772418303865064,-1.2262470316571716,-0.8279544731422174,0.9145581405535718,0.0939245323892908,0.14685276650170845,COMPLETE,15_0
5,-1.0978167439870872,2023-04-25 20:24:48.162756,2023-04-25 20:25:35.728053,0 days 00:00:47.565297,0.26234072313546486,24,429,21,0.00011164173054310822,9.56263078483517e-05,11.499045729637146,0.3880959749221802,-1.0978167439870872,-1.0572884369304911,-0.9556809692608864,-1.22206925313793,-1.1562283166190415,0.3971805694811568,0.0848545455931185,0.10086590104875554,COMPLETE,15_0
6,-1.2330403301502653,2023-04-25 20:24:51.838628,2023-04-25 20:25:59.850034,0 days 00:01:08.011406,0.0008329996606290892,15,352,28,5.224435343003393e-05,0.007172378654443659,16.515412509441376,0.4841136932373047,-1.2330403301502653,-1.2787569856582517,-1.2870602192889418,-1.2184312694517863,-1.1479128462020816,0.6608774798089379,0.06907869822679205,0.0558307133019786,COMPLETE,15_0
7,-1.403471662049147,2023-04-25 20:24:52.808685,2023-04-25 20:25:02.873046,0 days 00:00:10.064361,3.8373786937338734e-07,43,52,19,25.33956645127057,0.05426033074226859,2.429329514503479,0.08335572481155396,-1.403471662049147,-1.5003710811553852,-1.4665568473106594,-1.3322048254243448,-1.3147538943061983,0.24577802515980993,0.008596501061083988,0.08111572341168477,COMPLETE,15_0
8,-1.2518845149801532,2023-04-25 20:24:57.794966,2023-04-25 20:25:22.246120,0 days 00:00:24.451154,0.002226537141272514,29,264,29,1.1129854363525793,169505.97473769807,5.906589984893799,0.20289433002471924,-1.2518845149801532,-1.3589825342395985,-1.2894246419472493,-1.24062218147049,-1.118508702263275,0.5505951573184547,0.012371093005416145,0.08774279804629675,COMPLETE,15_0
9,-1.339512443937572,2023-04-25 20:25:02.876245,2023-04-25 20:26:10.020518,0 days 00:01:07.144273,0.0002466115451458373,7,368,30,0.08852881654780215,10.337637299231945,16.302283346652985,0.47957444190979004,-1.339512443937572,-1.421392100815548,-1.4016391783461413,-1.289247283495273,-1.2457712130933254,0.46208761443558105,0.08218962636823228,0.07395609179305711,COMPLETE,15_0
10,-2.024681173897412,2023-04-25 20:25:22.250316,2023-04-25 20:25:31.500783,0 days 00:00:09.250467,0.18844117404387703,46,255,29,202051.604735156,6.481518206267965e-07,2.25968736410141,0.04887223243713379,-2.024681173897412,-1.546671604037809,-2.779757590448338,-1.2968353466651867,-2.4754601544383146,0.18930297686049707,0.02071000308657161,0.6187880859441315,COMPLETE,15_0
11,-1.4020206345422124,2023-04-25 20:25:31.502660,2023-04-25 20:25:56.669295,0 days 00:00:25.166635,1.0484503094530282e-05,35,186,49,8791.929985992776,0.003385769900086174,6.105286359786987,0.18364626169204712,-1.4020206345422124,-1.4988480261415649,-1.4648488666975659,-1.3311262954046668,-1.3132593499250524,0.8580990326792751,0.010552882649097702,0.08097453841847319,COMPLETE,15_0
12,-1.4034868021317108,2023-04-25 20:25:35.730664,2023-04-25 20:25:44.002808,0 days 00:00:08.272144,0.00019965293925127203,33,239,38,518127.92419724027,3111637.570798087,2.030390501022339,0.034822046756744385,-1.4034868021317108,-1.500388580277589,-1.466573486716934,-1.3322157230178928,-1.3147694185144276,0.14856340121690587,0.0010185179523654847,0.08111754627349853,COMPLETE,15_0
13,-1.0391575969688018,2023-04-25 20:25:44.007608,2023-04-25 20:26:07.576594,0 days 00:00:23.568986,0.007435215563335272,13,366,5,0.003799526573778345,104.3202277764082,5.646336495876312,0.23934298753738403,-1.0391575969688018,-1.0729071016162097,-0.9278537394992872,-1.2690794912660457,-0.8867900554936647,0.19877294712970292,0.009840172754602732,0.14967257842032222,COMPLETE,15_0
14,-1.4030585784924061,2023-04-25 20:25:56.671889,2023-04-25 20:26:26.834863,0 days 00:00:30.162974,0.9433226205468219,18,445,7,0.0011437356121794466,11.590691868581334,7.214515924453735,0.31966280937194824,-1.4030585784924061,-1.5059794935576332,-1.2886668268684724,-1.5311083847493132,-1.2864796087942056,0.19162980539240468,0.07054017206775758,0.11582918096898208,COMPLETE,15_0
15,-1.2751666533274566,2023-04-25 20:25:59.851810,2023-04-25 20:26:28.178881,0 days 00:00:28.327071,0.8067389771787872,19,468,5,0.0017358521810778482,13.408770216387321,6.773112535476685,0.3025418519973755,-1.2751666533274566,-1.17613255952166,-0.9663911791188802,-1.4067156841431496,-1.551427190526136,0.22081066994000198,0.047861719720067766,0.22292099336453133,COMPLETE,15_0
16,-1.0880675404388096,2023-04-25 20:26:07.580036,2023-04-25 20:26:34.253498,0 days 00:00:26.673462,0.012888780440076205,15,382,5,0.0051459849340579735,34.63365113877177,6.299430251121521,0.3630881905555725,-1.0880675404388096,-1.145470683789285,-0.9113475125552307,-1.2908970062470773,-1.0045549591636453,0.12809245168910116,0.07514779390995621,0.14373520145826862,COMPLETE,15_0
17,-1.0850863869734608,2023-04-25 20:26:10.022906,2023-04-25 20:26:44.090622,0 days 00:00:34.067716,0.010411893760395951,18,500,5,0.005082013802692326,982.7749982114087,8.139058470726013,0.37029093503952026,-1.0850863869734608,-1.1225451904082597,-0.9254441891639797,-1.3046700039516737,-0.9876861643699306,0.22043945704735046,0.02875442775232728,0.14542400204630948,COMPLETE,15_0
18,-1.074393074884555,2023-04-25 20:26:26.839721,2023-04-25 20:26:53.396020,0 days 00:00:26.556299,0.012928889997150908,21,371,5,1.2888460031607676e-07,1893.5635171383497,6.360418081283569,0.27175092697143555,-1.074393074884555,-1.1102509902388868,-0.924335486754081,-1.3069602208632605,-0.9560256016819918,0.27017607809340055,0.02111427271699497,0.1515762233581948,COMPLETE,15_0
19,-1.0916026821858373,2023-04-25 20:26:28.180671,2023-04-25 20:27:12.204280,0 days 00:00:44.023609,0.012954796956668659,11,380,12,4.964222353249272e-07,3969.16231312029,10.53649240732193,0.46242886781692505,-1.0916026821858373,-1.1593023919861187,-0.9194435734747655,-1.1910329506402328,-1.096631812642232,0.06505428093046887,0.04542633258662026,0.10504008741582135,COMPLETE,15_0
20,-1.042046257068105,2023-04-25 20:26:34.255198,2023-04-25 20:26:55.500948,0 days 00:00:21.245750,0.010656671880210564,0,156,13,2.7989112551920023e-07,1887.5174633414842,5.122415840625763,0.18245577812194824,-1.042046257068105,-1.094776068267515,-0.9753385879077272,-1.1557580314556568,-0.9423123406415209,0.221881982514789,0.05316183952399779,0.08675766224675227,COMPLETE,15_0
21,-1.2910234019137228,2023-04-25 20:26:44.095403,2023-04-25 20:27:11.030350,0 days 00:00:26.934947,0.02124045210371621,0,326,13,1.2662551556374722e-07,5579307.187274964,6.4849079847335815,0.2410990595817566,-1.2910234019137228,-1.396412198753372,-1.3349690308134223,-1.2665305633833897,-1.1661818147047067,0.6998245451934139,0.005113846829127186,0.08547417422069413,COMPLETE,15_0
